Hour,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint
7421,2.4,0.00000761,0,1,20
7422,2.6,0.027888613,0,0,20
7423,2.85,0.107280194,0,0,20
7424,3.35,0.232245258,0,1,20
7425,4,0.340959516,0,3,20
7426,3.75,0.459732129,0,4,20
7427,3.25,0.513976226,0,5,20
7428,3,0.522277516,0,6,20
7429,3,0.510755903,0,7,20
7430,3,0.49442371,0,7,20
7431,3,0.385888935,0,7,20
7432,3.175,0.307433548,0,7,20
7433,3.35,0.194586258,0,7,20
7434,3.85,0.087847871,0,4,20
7435,4.35,0.01736629,0,3,20
7436,4.55,0,0,1.9,20
7437,4.35,0,0,1,20
7438,3.85,0,0,2,20
7439,3.35,0,0,2,20
7440,3,0,0,1,20
7441,3,0,0,1,20
7442,2.75,0,0,-1,20
7443,2.5,0,0,-1,20
7444,2.3,0,0,-1,20
7445,2.4,0.00000761,0,-1,20
7446,2.6,0.027888613,0,-1,20
7447,2.85,0.107280194,0,-1,20
7448,3.35,0.232245258,0,3,20
7449,4,0.340959516,0,6,20
7450,3.75,0.459732129,0,7,20
7451,3.25,0.513976226,0,9,20
7452,3,0.522277516,0,8,20
7453,3,0.510755903,0,9,20
7454,3,0.49442371,0,10,20
7455,3,0.385888935,0,9,20
7456,3.175,0.307433548,0,9,20
7457,3.35,0.194586258,0,8,20
7458,3.85,0.087847871,0,7,20
7459,4.35,0.01736629,0,6,20
7460,4.55,0,0,6,20
7461,4.35,0,0,5,20
7462,3.85,0,0,3,20
7463,3.35,0,0,4,20
7464,3,0,0,5,20
7465,3,0,0,5,20
7466,2.75,0,0,5,20
7467,2.5,0,0,4,20
7468,2.3,0,0,4,20
7469,2.4,0.00000761,0,5,20
7470,2.6,0.027888613,0,3,20
7471,2.85,0.107280194,0,4,20
7472,3.35,0.232245258,0,4,20
7473,4,0.340959516,0,6,20
7474,3.75,0.459732129,0,7,20
7475,3.25,0.513976226,0,8,20
7476,3,0.522277516,0,8,20
7477,3,0.510755903,0,8,20
7478,3,0.49442371,0,8,20
7479,3,0.385888935,0,8,20
7480,3.175,0.307433548,0,8,20
7481,3.35,0.194586258,0,7,20
7482,3.85,0.087847871,0,7,20
7483,4.35,0.01736629,0,6,20
7484,4.55,0,0,6,20
7485,4.35,0,0,5,20
7486,3.85,0,0,4,20
7487,3.35,0,0,5,20
7488,3,0,0,5,20
7489,3,0,0,6,20
7490,2.75,0,0,5.5,20
7491,2.5,0,0,5,20
7492,2.3,0,0,5,20
7493,2.4,0.00000761,0,5,20
7494,2.6,0.027888613,0,4,20
7495,2.85,0.107280194,0,4,20
7496,3.35,0.232245258,0,6,20
7497,4,0.340959516,0,6,20
7498,3.75,0.459732129,0,9,20
7499,3.25,0.513976226,0,10,20
7500,3,0.522277516,0,10,20
7501,3,0.510755903,0,11,20
7502,3,0.49442371,0,11,20
7503,3,0.385888935,0,11,20
7504,3.175,0.307433548,0,11,20
7505,3.35,0.194586258,0,9,20
7506,3.85,0.087847871,0,6,20
7507,4.35,0.01736629,0,4,20
7508,4.55,0,0,5,20
7509,4.35,0,0,4,20
7510,3.85,0,0,4,20
7511,3.35,0,0,3,20
7512,3,0,0,4,20
7513,3,0,0,3,20
7514,2.75,0,0,3,20
7515,2.5,0,0,3,20
7516,2.3,0,0,3,20
7517,2.4,0.00000761,0,3,20
7518,2.6,0.027888613,0,3,20
7519,2.85,0.107280194,0,3,20
7520,3.35,0.232245258,0,4,20
7521,4,0.340959516,0,6,20
7522,3.75,0.459732129,0,6,20
7523,3.25,0.513976226,0,7,20
7524,3,0.522277516,0,7,20
7525,3,0.510755903,0,8,20
7526,3,0.49442371,0,8.1,20
7527,3,0.385888935,0,8,20
7528,3.175,0.307433548,0,9,20
7529,3.35,0.194586258,0,9,20
7530,3.85,0.087847871,0,9,20
7531,4.35,0.01736629,0,9,20
7532,4.55,0,0,9,20
7533,4.35,0,0,8,20
7534,3.85,0,0,9,20
7535,3.35,0,0,10.4,20
7536,3,0,0,12,20
7537,3,0,0,14,20
7538,2.75,0,0,15,20
7539,2.5,0,0,16,20
7540,2.3,0,0,16,20
7541,2.4,0.00000761,0,16,20
7542,2.6,0.027888613,0,16,20
7543,2.85,0.107280194,0,16,20
7544,3.35,0.232245258,0,11,20
7545,4,0.340959516,0,11,20
7546,3.75,0.459732129,0,10,20
7547,3.25,0.513976226,0,11,20
7548,3,0.522277516,0,12,20
7549,3,0.510755903,0,14,20
7550,3,0.49442371,0,15,20
7551,3,0.385888935,0,16,20
7552,3.175,0.307433548,0,15,20
7553,3.35,0.194586258,0,14,20
7554,3.85,0.087847871,0,13,20
7555,4.35,0.01736629,0,12,20
7556,4.55,0,0,11,20
7557,4.35,0,0,10,20
7558,3.85,0,0,10,20
7559,3.35,0,0,9,20
7560,3,0,0,8,20
7561,3,0,0,6,20
7562,2.75,0,0,4,20
7563,2.5,0,0,4,20
7564,2.3,0,0,4.2,20
7565,2.4,0.00000761,0,4.5,20
7566,2.6,0.027888613,0,5,20
7567,2.85,0.107280194,0,5,20
7568,3.35,0.232245258,0,6,20
7569,4,0.340959516,0,8,20
7570,3.75,0.459732129,0,9,20
7571,3.25,0.513976226,0,9,20
7572,3,0.522277516,0,9,20
7573,3,0.510755903,0,10,20
7574,3,0.49442371,0,10,20
7575,3,0.385888935,0,11,20
7576,3.175,0.307433548,0,10,20
7577,3.35,0.194586258,0,8,20
7578,3.85,0.087847871,0,8,20
7579,4.35,0.01736629,0,8,20
7580,4.55,0,0,7,20
7581,4.35,0,0,7,20
7582,3.85,0,0,7,20
7583,3.35,0,0,6,20
7584,3,0,0,6,20
7585,3,0,0,5,20
7586,2.75,0,0,5,20
7587,2.5,0,0,6,20
7588,2.3,0,0,5,20
7589,2.4,0.00000761,0,4,20
7590,2.6,0.027888613,0,4,20
7591,2.85,0.107280194,0,4,20
7592,3.35,0.232245258,0,6,20
7593,4,0.340959516,0,8,20
7594,3.75,0.459732129,0,9,20
7595,3.25,0.513976226,0,10,20
7596,3,0.522277516,0,9,20
7597,3,0.510755903,0,10,20
7598,3,0.49442371,0,10,20
7599,3,0.385888935,0,10,20
7600,3.175,0.307433548,0,10,20
7601,3.35,0.194586258,0,10,20
7602,3.85,0.087847871,0,9,20
7603,4.35,0.01736629,0,8,20
7604,4.55,0,0,9,20
7605,4.35,0,0,8,20
7606,3.85,0,0,6,20
7607,3.35,0,0,5,20
7608,3,0,0,6,20
7609,3,0,0,5,20
7610,2.75,0,0,5,20
7611,2.5,0,0,5,20
7612,2.3,0,0,5,20
7613,2.4,0.00000761,0,4,20
7614,2.6,0.027888613,0,4,20
7615,2.85,0.107280194,0,4,20
7616,3.35,0.232245258,0,5,20
7617,4,0.340959516,0,8,20
7618,3.75,0.459732129,0,10,20
7619,3.25,0.513976226,0,11,20
7620,3,0.522277516,0,12,20
7621,3,0.510755903,0,13,20
7622,3,0.49442371,0,12.6,20
7623,3,0.385888935,0,12,20
7624,3.175,0.307433548,0,12,20
7625,3.35,0.194586258,0,9,20
7626,3.85,0.087847871,0,8,20
7627,4.35,0.01736629,0,8,20
7628,4.55,0,0,8,20
7629,4.35,0,0,9,20
7630,3.85,0,0,9,20
7631,3.35,0,0,9,20
7632,3,0,0,9,20
7633,3,0,0,9,20
7634,2.75,0,0,10,20
7635,2.5,0,0,10,20
7636,2.3,0,0,9,20
7637,2.4,0.00000761,0,9,20
7638,2.6,0.027888613,0,9,20
7639,2.85,0.107280194,0,9,20
7640,3.35,0.232245258,0,10,20
7641,4,0.340959516,0,12,20
7642,3.75,0.459732129,0,13.5,20
7643,3.25,0.513976226,0,15,20
7644,3,0.522277516,0,15.2,20
7645,3,0.510755903,0,15.1,20
7646,3,0.49442371,0,14.7,20
7647,3,0.385888935,0,14.1,20
7648,3.175,0.307433548,0,13,20
7649,3.35,0.194586258,0,11,20
7650,3.85,0.087847871,0,10,20
7651,4.35,0.01736629,0,10,20
7652,4.55,0,0,9,20
7653,4.35,0,0,9,20
7654,3.85,0,0,8,20
7655,3.35,0,0,8,20
7656,3,0,0,7,20
7657,3,0,0,7,20
7658,2.75,0,0,6,20
7659,2.5,0,0,5,20
7660,2.3,0,0,4,20
7661,2.4,0.00000761,0,3,20
7662,2.6,0.027888613,0,4,20
7663,2.85,0.107280194,0,4,20
7664,3.35,0.232245258,0,5,20
7665,4,0.340959516,0,7,20
7666,3.75,0.459732129,0,9,20
7667,3.25,0.513976226,0,9,20
7668,3,0.522277516,0,10,20
7669,3,0.510755903,0,9,20
7670,3,0.49442371,0,10,20
7671,3,0.385888935,0,10,20
7672,3.175,0.307433548,0,9.5,20
7673,3.35,0.194586258,0,8.7,20
7674,3.85,0.087847871,0,8,20
7675,4.35,0.01736629,0,8,20
7676,4.55,0,0,8,20
7677,4.35,0,0,8,20
7678,3.85,0,0,8,20
7679,3.35,0,0,8,20
7680,3,0,0,7,20
7681,3,0,0,7,20
7682,2.75,0,0,6,20
7683,2.5,0,0,8,20
7684,2.3,0,0,7,20
7685,2.4,0.00000761,0,7,20
7686,2.6,0.027888613,0,7,20
7687,2.85,0.107280194,0,7,20
7688,3.35,0.232245258,0,8,20
7689,4,0.340959516,0,8,20
7690,3.75,0.459732129,0,8,20
7691,3.25,0.513976226,0,8,20
7692,3,0.522277516,0,8,20
7693,3,0.510755903,0,8,20
7694,3,0.49442371,0,8,20
7695,3,0.385888935,0,7,20
7696,3.175,0.307433548,0,7,20
7697,3.35,0.194586258,0,7,20
7698,3.85,0.087847871,0,7,20
7699,4.35,0.01736629,0,7,20
7700,4.55,0,0,7,20
7701,4.35,0,0,7,20
7702,3.85,0,0,6,20
7703,3.35,0,0,6,20
7704,3,0,0,6,20
7705,3,0,0,4,20
7706,2.75,0,0,4,20
7707,2.5,0,0,4,20
7708,2.3,0,0,3,20
7709,2.4,0.00000761,0,3,20
7710,2.6,0.027888613,0,3,20
7711,2.85,0.107280194,0,2,20
7712,3.35,0.232245258,0,2,20
7713,4,0.340959516,0,3,20
7714,3.75,0.459732129,0,5,20
7715,3.25,0.513976226,0,6,20
7716,3,0.522277516,0,7,20
7717,3,0.510755903,0,8,20
7718,3,0.49442371,0,8,20
7719,3,0.385888935,0,8,20
7720,3.175,0.307433548,0,6,20
7721,3.35,0.194586258,0,5,20
7722,3.85,0.087847871,0,4,20
7723,4.35,0.01736629,0,2,20
7724,4.55,0,0,2,20
7725,4.35,0,0,1,20
7726,3.85,0,0,1,20
7727,3.35,0,0,0,20
7728,3,0,0,0,20
7729,3,0,0,0,20
7730,2.75,0,0,-0.5,20
7731,2.5,0,0,-1,20
7732,2.3,0,0,-1,20
7733,2.4,0.00000761,0,-1,20
7734,2.6,0.027888613,0,0.5,20
7735,2.85,0.107280194,0,2,20
7736,3.35,0.232245258,0,3,20
7737,4,0.340959516,0,4,20
7738,3.75,0.459732129,0,5,20
7739,3.25,0.513976226,0,8,20
7740,3,0.522277516,0,9,20
7741,3,0.510755903,0,10,20
7742,3,0.49442371,0,10,20
7743,3,0.385888935,0,10,20
7744,3.175,0.307433548,0,10,20
7745,3.35,0.194586258,0,8,20
7746,3.85,0.087847871,0,8.3,20
7747,4.35,0.01736629,0,9,20
7748,4.55,0,0,9,20
7749,4.35,0,0,9,20
7750,3.85,0,0,9,20
7751,3.35,0,0,9,20
7752,3,0,0,9,20
7753,3,0,0,9,20
7754,2.75,0,0,9,20
7755,2.5,0,0,9,20
7756,2.3,0,0,9,20
7757,2.4,0.00000761,0,10,20
7758,2.6,0.027888613,0,10,20
7759,2.85,0.107280194,0,9,20
7760,3.35,0.232245258,0,10,20
7761,4,0.340959516,0,11,20
7762,3.75,0.459732129,0,13,20
7763,3.25,0.513976226,0,14,20
7764,3,0.522277516,0,14,20
7765,3,0.510755903,0,14,20
7766,3,0.49442371,0,14,20
7767,3,0.385888935,0,14,20
7768,3.175,0.307433548,0,13,20
7769,3.35,0.194586258,0,12,20
7770,3.85,0.087847871,0,10,20
7771,4.35,0.01736629,0,10,20
7772,4.55,0,0,9,20
7773,4.35,0,0,9,20
7774,3.85,0,0,8,20
7775,3.35,0,0,8,20
7776,3,0,0,8,20
7777,3,0,0,7,20
7778,2.75,0,0,6,20
7779,2.5,0,0,6,20
7780,2.3,0,0,6,20
7781,2.4,0.00000761,0,6,20
7782,2.6,0.027888613,0,6,20
7783,2.85,0.107280194,0,4,20
7784,3.35,0.232245258,0,5,20
7785,4,0.340959516,0,6,20
7786,3.75,0.459732129,0,7,20
7787,3.25,0.513976226,0,8,20
7788,3,0.522277516,0,8,20
7789,3,0.510755903,0,8,20
7790,3,0.49442371,0,8,20
7791,3,0.385888935,0,7,20
7792,3.175,0.307433548,0,7,20
7793,3.35,0.194586258,0,6,20
7794,3.85,0.087847871,0,6,20
7795,4.35,0.01736629,0,6,20
7796,4.55,0,0,6,20
7797,4.35,0,0,6,20
7798,3.85,0,0,5,20
7799,3.35,0,0,5,20
7800,3,0,0,4,20
7801,3,0,0,3,20
7802,2.75,0,0,3,20
7803,2.5,0,0,3,20
7804,2.3,0,0,3,20
7805,2.4,0.00000761,0,2,20
7806,2.6,0.027888613,0,2,20
7807,2.85,0.107280194,0,1,20
7808,3.35,0.232245258,0,3,20
7809,4,0.340959516,0,4,20
7810,3.75,0.459732129,0,5,20
7811,3.25,0.513976226,0,6,20
7812,3,0.522277516,0,6,20
7813,3,0.510755903,0,8,20
7814,3,0.49442371,0,9,20
7815,3,0.385888935,0,9,20
7816,3.175,0.307433548,0,6,20
7817,3.35,0.194586258,0,6,20
7818,3.85,0.087847871,0,6,20
7819,4.35,0.01736629,0,5,20
7820,4.55,0,0,5,20
7821,4.35,0,0,5,20
7822,3.85,0,0,5,20
7823,3.35,0,0,5,20
7824,3,0,0,5,20
7825,3,0,0,4,20
7826,2.75,0,0,3,20
7827,2.5,0,0,4,20
7828,2.3,0,0,4,20
7829,2.4,0.00000761,0,3,20
7830,2.6,0.027888613,0,4,20
7831,2.85,0.107280194,0,3,20
7832,3.35,0.232245258,0,4,20
7833,4,0.340959516,0,6,20
7834,3.75,0.459732129,0,8,20
7835,3.25,0.513976226,0,9,20
7836,3,0.522277516,0,12,20
7837,3,0.510755903,0,13,20
7838,3,0.49442371,0,13,20
7839,3,0.385888935,0,13,20
7840,3.175,0.307433548,0,13,20
7841,3.35,0.194586258,0,11,20
7842,3.85,0.087847871,0,10,20
7843,4.35,0.01736629,0,11,20
7844,4.55,0,0,12,20
7845,4.35,0,0,12,20
7846,3.85,0,0,12,20
7847,3.35,0,0,12,20
7848,3,0,0,12,20
7849,3,0,0,12,20
7850,2.75,0,0,12,20
7851,2.5,0,0,11,20
7852,2.3,0,0,11.4,20
7853,2.4,0.00000761,0,12,20
7854,2.6,0.027888613,0,11,20
7855,2.85,0.107280194,0,11,20
7856,3.35,0.232245258,0,10,20
7857,4,0.340959516,0,11,20
7858,3.75,0.459732129,0,12,20
7859,3.25,0.513976226,0,12,20
7860,3,0.522277516,0,13,20
7861,3,0.510755903,0,13,20
7862,3,0.49442371,0,13,20
7863,3,0.385888935,0,12,20
7864,3.175,0.307433548,0,12,20
7865,3.35,0.194586258,0,12,20
7866,3.85,0.087847871,0,11,20
7867,4.35,0.01736629,0,10,20
7868,4.55,0,0,9,20
7869,4.35,0,0,7,20
7870,3.85,0,0,6,20
7871,3.35,0,0,5,20
7872,3,0,0,5,20
7873,3,0,0,4,20
7874,2.75,0,0,4,20
7875,2.5,0,0,4,20
7876,2.3,0,0,1,20
7877,2.4,0.00000761,0,0,20
7878,2.6,0.027888613,0,-1,20
7879,2.85,0.107280194,0,-2,20
7880,3.35,0.232245258,0,3,20
7881,4,0.340959516,0,5,20
7882,3.75,0.459732129,0,6.5,20
7883,3.25,0.513976226,0,8,20
7884,3,0.522277516,0,8,20
7885,3,0.510755903,0,8,20
7886,3,0.49442371,0,8,20
7887,3,0.385888935,0,8,20
7888,3.175,0.307433548,0,7,20
7889,3.35,0.194586258,0,6,20
7890,3.85,0.087847871,0,6,20
7891,4.35,0.01736629,0,5,20
7892,4.55,0,0,4,20
7893,4.35,0,0,4,20
7894,3.85,0,0,4,20
7895,3.35,0,0,5,20
7896,3,0,0,5,20
7897,3,0,0,6,20
7898,2.75,0,0,7,20
7899,2.5,0,0,7,20
7900,2.3,0,0,7,20
7901,2.4,0.00000761,0,8,20
7902,2.6,0.027888613,0,8,20
7903,2.85,0.107280194,0,8,20
7904,3.35,0.232245258,0,9,20
7905,4,0.340959516,0,9,20
7906,3.75,0.459732129,0,10,20
7907,3.25,0.513976226,0,10,20
7908,3,0.522277516,0,11,20
7909,3,0.510755903,0,11,20
7910,3,0.49442371,0,10,20
7911,3,0.385888935,0,9,20
7912,3.175,0.307433548,0,9,20
7913,3.35,0.194586258,0,9,20
7914,3.85,0.087847871,0,9,20
7915,4.35,0.01736629,0,9,20
7916,4.55,0,0,9,20
7917,4.35,0,0,9,20
7918,3.85,0,0,9,20
7919,3.35,0,0,8,20
7920,3,0,0,8,20
7921,3,0,0,7,20
7922,2.75,0,0,6,20
7923,2.5,0,0,6,20
7924,2.3,0,0,5.9,20
7925,2.4,0.00000761,0,6,20
7926,2.6,0.027888613,0,6,20
7927,2.85,0.107280194,0,9,20
7928,3.35,0.232245258,0,6,20
7929,4,0.340959516,0,7,20
7930,3.75,0.459732129,0,8,20
7931,3.25,0.513976226,0,8,20
7932,3,0.522277516,0,8.7,20
7933,3,0.510755903,0,9,20
7934,3,0.49442371,0,8,20
7935,3,0.385888935,0,7,20
7936,3.175,0.307433548,0,7,20
7937,3.35,0.194586258,0,6,20
7938,3.85,0.087847871,0,5,20
7939,4.35,0.01736629,0,5,20
7940,4.55,0,0,5,20
7941,4.35,0,0,5,20
7942,3.85,0,0,5,20
7943,3.35,0,0,5,20
7944,3,0,0,4,20
7945,3,0,0,4,20
7946,2.75,0,0,3,20
7947,2.5,0,0,3,20
7948,2.3,0,0,3,20
7949,2.4,0.00000761,0,2.4,20
7950,2.6,0.027888613,0,2,20
7951,2.85,0.107280194,0,5,20
7952,3.35,0.232245258,0,5,20
7953,4,0.340959516,0,7,20
7954,3.75,0.459732129,0,7,20
7955,3.25,0.513976226,0,10,20
7956,3,0.522277516,0,13,20
7957,3,0.510755903,0,15,20
7958,3,0.49442371,0,16,20
7959,3,0.385888935,0,17,20
7960,3.175,0.307433548,0,16,20
7961,3.35,0.194586258,0,15,20
7962,3.85,0.087847871,0,12,20
7963,4.35,0.01736629,0,10,20
7964,4.55,0,0,11,20
7965,4.35,0,0,10,20
7966,3.85,0,0,10,20
7967,3.35,0,0,7,20
7968,3,0,0,7,20
7969,3,0,0,5,20
7970,2.75,0,0,6,20
7971,2.5,0,0,5,20
7972,2.3,0,0,5,20
7973,2.4,0.00000761,0,6,20
7974,2.6,0.027888613,0,6,20
7975,2.85,0.107280194,0,5,20
7976,3.35,0.232245258,0,6,20
7977,4,0.340959516,0,10,20
7978,3.75,0.459732129,0,13,20
7979,3.25,0.513976226,0,12,20
7980,3,0.522277516,0,13,20
7981,3,0.510755903,0,14,20
7982,3,0.49442371,0,15,20
7983,3,0.385888935,0,14,20
7984,3.175,0.307433548,0,13,20
7985,3.35,0.194586258,0,10,20
7986,3.85,0.087847871,0,9,20
7987,4.35,0.01736629,0,9,20
7988,4.55,0,0,8,20
7989,4.35,0,0,8,20
7990,3.85,0,0,9,20
7991,3.35,0,0,9,20
7992,3,0,0,9,20
7993,3,0,0,9,20
7994,2.75,0,0,9,20
7995,2.5,0,0,9,20
7996,2.3,0,0,8,20
7997,2.4,0.00000761,0,8,20
7998,2.6,0.027888613,0,8,20
7999,2.85,0.107280194,0,8,20
8000,3.35,0.232245258,0,8,20
8001,4,0.340959516,0,9,20
8002,3.75,0.459732129,0,9,20
8003,3.25,0.513976226,0,10,20
8004,3,0.522277516,0,12,20
8005,3,0.510755903,0,13,20
8006,3,0.49442371,0,14,20
8007,3,0.385888935,0,14,20
8008,3.175,0.307433548,0,12,20
8009,3.35,0.194586258,0,11,20
8010,3.85,0.087847871,0,10,20
8011,4.35,0.01736629,0,10,20
8012,4.55,0,0,10,20
8013,4.35,0,0,9,20
8014,3.85,0,0,7.9,20
8015,3.35,0,0,6.7,20
8016,3,0,0,5.6,20
8017,3,0,0,4.4,20
8018,2.75,0,0,3.3,20
8019,2.5,0,0,2.1,20
8020,2.3,0,0,1,20
8021,2.4,0.00000761,0,1,20
8022,2.6,0.027888613,0,1,20
8023,2.85,0.107280194,0,2,20
8024,3.35,0.232245258,0,1,20
8025,4,0.340959516,0,1,20
8026,3.75,0.459732129,0,3,20
8027,3.25,0.513976226,0,4,20
8028,3,0.522277516,0,5,20
8029,3,0.510755903,0,4,20
8030,3,0.49442371,0,4,20
8031,3,0.385888935,0,3.7,20
8032,3.175,0.307433548,0,3,20
8033,3.35,0.194586258,0,2,20
8034,3.85,0.087847871,0,2,20
8035,4.35,0.01736629,0,2,20
8036,4.55,0,0,1,20
8037,4.35,0,0,0,20
8038,3.85,0,0,-0.6,20
8039,3.35,0,0,-1,20
8040,3,0,0,-1,20
8041,3,0,0,-1,20
8042,2.75,0,0,-2,20
8043,2.5,0,0,-2,20
8044,2.3,0,0,-3,20
8045,2.4,0.00000761,0,-3,20
8046,2.6,0.027888613,0,-3,20
8047,2.85,0.107280194,0,-4,20
8048,3.35,0.232245258,0,-3.4,20
8049,4,0.340959516,0,-2,20
8050,3.75,0.459732129,0,-1.1,20
8051,3.25,0.513976226,0,0,20
8052,3,0.522277516,0,0,20
8053,3,0.510755903,0,1,20
8054,3,0.49442371,0,1,20
8055,3,0.385888935,0,1,20
8056,3.175,0.307433548,0,1,20
8057,3.35,0.194586258,0,1,20
8058,3.85,0.087847871,0,-1,20
8059,4.35,0.01736629,0,-2.1,20
8060,4.55,0,0,-3,20
8061,4.35,0,0,-3.6,20
8062,3.85,0,0,-4,20
8063,3.35,0,0,-4.5,20
8064,3,0,0,-5,20
8065,3,0,0,-6,20
8066,2.75,0,0,-6,20
8067,2.5,0,0,-6.6,20
8068,2.3,0,0,-7,20
8069,2.4,0.00000761,0,-8,20
8070,2.6,0.027888613,0,-7.5,20
8071,2.85,0.107280194,0,-7,20
8072,3.35,0.232245258,0,-6,20
8073,4,0.340959516,0,-5,20
8074,3.75,0.459732129,0,-3,20
8075,3.25,0.513976226,0,-1,20
8076,3,0.522277516,0,0,20
8077,3,0.510755903,0,1,20
8078,3,0.49442371,0,2,20
8079,3,0.385888935,0,3,20
8080,3.175,0.307433548,0,1,20
8081,3.35,0.194586258,0,1,20
8082,3.85,0.087847871,0,0,20
8083,4.35,0.01736629,0,-1,20
8084,4.55,0,0,-1,20
8085,4.35,0,0,-1,20
8086,3.85,0,0,-1,20
8087,3.35,0,0,-2,20
8088,3,0,0,-2,20
8089,3,0,0,-2,20
8090,2.75,0,0,-3,20
8091,2.5,0,0,-4,20
8092,2.3,0,0,-4,20
8093,2.4,0.00000761,0,-4,20
8094,2.6,0.027888613,0,-4,20
8095,2.85,0.107280194,0,-4,20
8096,3.35,0.232245258,0,-3,20
8097,4,0.340959516,0,-3,20
8098,3.75,0.459732129,0,0,20
8099,3.25,0.513976226,0,2,20
8100,3,0.522277516,0,3,20
8101,3,0.510755903,0,5,20
8102,3,0.49442371,0,6,20
8103,3,0.385888935,0,7,20
8104,3.175,0.307433548,0,6,20
8105,3.35,0.194586258,0,4,20
8106,3.85,0.087847871,0,0,20
8107,4.35,0.01736629,0,0,20
8108,4.55,0,0,-1,20
8109,4.35,0,0,-3,20
8110,3.85,0,0,-3.2,20
8111,3.35,0,0,-4,20
8112,3,0,0,-4.2,20
8113,3,0,0,-4.4,20
8114,2.75,0,0,-4.7,20
8115,2.5,0,0,-5.4,20
8116,2.3,0,0,-5.2,20
8117,2.4,0.00000761,0,-4.9,20
8118,2.6,0.027888613,0,-5.1,20
8119,2.85,0.107280194,0,-4.9,20
8120,3.35,0.232245258,0,-4.1,20
8121,4,0.340959516,0,-3.8,20
8122,3.75,0.459732129,0,-1.6,20
8123,3.25,0.513976226,0,0.2,20
8124,3,0.522277516,0,0.9,20
8125,3,0.510755903,0,2.7,20
8126,3,0.49442371,0,3.5,20
8127,3,0.385888935,0,4.2,20
8128,3.175,0.307433548,0,4,20
8129,3.35,0.194586258,0,3,20
8130,3.85,0.087847871,0,3,20
8131,4.35,0.01736629,0,3,20
8132,4.55,0,0,2,20
8133,4.35,0,0,1,20
8134,3.85,0,0,0,20
8135,3.35,0,0,-1,20
8136,3,0,0,-2,20
8137,3,0,0,-3,20
8138,2.75,0,0,-3,20
8139,2.5,0,0,-4,20
8140,2.3,0,0,-4,20
8141,2.4,0.00000761,0,-4,20
8142,2.6,0.027888613,0,-5,20
8143,2.85,0.107280194,0,-5,20
8144,3.35,0.232245258,0,-5,20
8145,4,0.340959516,0,-5,20
8146,3.75,0.459732129,0,-4,20
8147,3.25,0.513976226,0,-3,20
8148,3,0.522277516,0,-3,20
8149,3,0.510755903,0,-2,20
8150,3,0.49442371,0,-2,20
8151,3,0.385888935,0,-2,20
8152,3.175,0.307433548,0,-2,20
8153,3.35,0.194586258,0,-3,20
8154,3.85,0.087847871,0,-4,20
8155,4.35,0.01736629,0,-3.6,20
8156,4.55,0,0,-3,20
8157,4.35,0,0,-3,20
8158,3.85,0,0,-3,20
8159,3.35,0,0,-4,20
8160,3,0,0,-4,20
8161,3,0,0,-3.9,20
8162,2.75,0,0,-4,20
8163,2.5,0,0,-4.1,20
8164,2.3,0,0,-4,20
8165,2.4,0.00000761,0,-4,20
8166,2.6,0.027888613,0,-3,20
8167,2.85,0.107280194,0,-3,20
8168,3.35,0.232245258,0,-3,20
8169,4,0.340959516,0,-3,20
8170,3.75,0.459732129,0,-3,20
8171,3.25,0.513976226,0,-2,20
8172,3,0.522277516,0,-1,20
8173,3,0.510755903,0,-1,20
8174,3,0.49442371,0,-1,20
8175,3,0.385888935,0,0,20
8176,3.175,0.307433548,0,-1,20
8177,3.35,0.194586258,0,-2,20
8178,3.85,0.087847871,0,-2.6,20
8179,4.35,0.01736629,0,-3,20
8180,4.55,0,0,-3,20
8181,4.35,0,0,-3,20
8182,3.85,0,0,-4,20
8183,3.35,0,0,-3,20
8184,3,0,0,-4,20
8185,3,0,0,-4,20
8186,2.75,0,0,-4,20
8187,2.5,0,0,-4,20
8188,2.3,0,0,-4,20
8189,2.4,0.00000761,0,-5,20
8190,2.6,0.027888613,0,-5,20
8191,2.85,0.107280194,0,-5,20
8192,3.35,0.232245258,0,-4,20
8193,4,0.340959516,0,-4,20
8194,3.75,0.459732129,0,-4,20
8195,3.25,0.513976226,0,-3,20
8196,3,0.522277516,0,-3,20
8197,3,0.510755903,0,-3,20
8198,3,0.49442371,0,-3,20
8199,3,0.385888935,0,-3,20
8200,3.175,0.307433548,0,-3,20
8201,3.35,0.194586258,0,-3,20
8202,3.85,0.087847871,0,-4,20
8203,4.35,0.01736629,0,-4,20
8204,4.55,0,0,-4,20
8205,4.35,0,0,-4,20
8206,3.85,0,0,-4,20
8207,3.35,0,0,-5,20
8208,3,0,0,-6,20
8209,3,0,0,-6,20
8210,2.75,0,0,-5,20
8211,2.5,0,0,-5,20
8212,2.3,0,0,-4,20
8213,2.4,0.00000761,0,-4,20
8214,2.6,0.027888613,0,-3,20
8215,2.85,0.107280194,0,-3,20
8216,3.35,0.232245258,0,-3,20
8217,4,0.340959516,0,-2,20
8218,3.75,0.459732129,0,-1,20
8219,3.25,0.513976226,0,-1,20
8220,3,0.522277516,0,-1,20
8221,3,0.510755903,0,0,20
8222,3,0.49442371,0,0,20
8223,3,0.385888935,0,-0.3,20
8224,3.175,0.307433548,0,-1,20
8225,3.35,0.194586258,0,-2,20
8226,3.85,0.087847871,0,-3,20
